taxon_name	reads	percent	sample_name
Synechococcus	3333	0.009984405694352508	SRR17827597
unclassified	30637701	91.77894879276013	SRR17827597
other_genus	2710483	8.119580527946495	SRR17827597
Prochlorococcus	20988	0.06753615225869139	SRR17827596
Synechococcus	3001	0.009656755904723311	SRR17827596
unclassified	28530057	91.80533035549571	SRR17827596
other_genus	2522643	8.117476736340864	SRR17827596
Prochlorococcus	14943	0.07625028811362462	SRR17827591
Synechococcus	1654	0.008439936862740756	SRR17827591
unclassified	18152140	92.62570466966807	SRR17827591
other_genus	1428566	7.2896051053555695	SRR17827591
Prochlorococcus	27908	0.07022582529813641	SRR17827623
Synechococcus	3904	0.009823764582339278	SRR17827623
unclassified	36324613	91.40482752473895	SRR17827623
other_genus	3383941	8.515122885380572	SRR17827623
Prochlorococcus	15633	0.08624821267916585	SRR17827622
Synechococcus	2051	0.011315491857287098	SRR17827622
unclassified	16600039	91.58342571192016	SRR17827622
other_genus	1507870	8.31901058354339	SRR17827622
Prochlorococcus	23984	0.0780465581692381	SRR17827621
Synechococcus	3085	0.010038927282859385	SRR17827621
unclassified	28220909	91.83392327623727	SRR17827621
other_genus	2482397	8.077991238310629	SRR17827621
Prochlorococcus	21376	0.06517135560383108	SRR17827618
Synechococcus	2809	0.008564106375896404	SRR17827618
unclassified	30183640	92.02417364605259	SRR17827618
other_genus	2591861	7.902090891967685	SRR17827618
Prochlorococcus	26022	0.12620062028511778	SRR17827617
Synechococcus	2345	0.011372702120075365	SRR17827617
unclassified	18901632	91.6684990700573	SRR17827617
other_genus	1689551	8.193927607537507	SRR17827617
Prochlorococcus	23084	0.07507359547430194	SRR17827614
Synechococcus	3185	0.010358230877909012	SRR17827614
unclassified	28038919	91.18794240784605	SRR17827614
other_genus	2683306	8.726625765801733	SRR17827614
Prochlorococcus	41238	0.09365883491843383	SRR17827590
Synechococcus	4552	0.01033840187566591	SRR17827590
unclassified	40689846	92.41387965882184	SRR17827590
other_genus	3294380	7.482123104384064	SRR17827590
Prochlorococcus	76217	0.20378192646792395	SRR17827589
Synechococcus	3882	0.01037933057649187	SRR17827589
unclassified	34146690	91.29824410174888	SRR17827589
other_genus	3174467	8.487594641206702	SRR17827589
Prochlorococcus	26229	0.07274147617245884	SRR17827562
Synechococcus	3313	0.009188017482914184	SRR17827562
unclassified	33207354	92.09470241875046	SRR17827562
other_genus	2820937	7.8233680875941705	SRR17827562
Prochlorococcus	14598	0.06589784642064052	SRR17827560
Synechococcus	2029	0.009159249923789532	SRR17827560
unclassified	20253855	91.42933458117017	SRR17827560
other_genus	1881987	8.495608322485408	SRR17827560
Prochlorococcus	10312	0.0638324292262893	SRR17827559
Synechococcus	1439	0.00890757037011543	SRR17827559
unclassified	14799418	91.61004674895966	SRR17827559
other_genus	1343629	8.317213251443937	SRR17827559
Prochlorococcus	24256	0.0708173757508471	SRR17827557
Synechococcus	3543	0.010344078260440768	SRR17827557
unclassified	31317699	91.43458351479751	SRR17827557
other_genus	2905983	8.484255031191205	SRR17827557
Prochlorococcus	27002	0.07287602498609655	SRR17827554
Synechococcus	3424	0.009241075088970986	SRR17827554
unclassified	34016049	91.80632682217187	SRR17827554
other_genus	3005491	8.111556077753066	SRR17827554
Prochlorococcus	30215	0.08346976535313277	SRR17827548
Synechococcus	3439	0.009500331724290042	SRR17827548
unclassified	33388495	92.23663224041856	SRR17827548
other_genus	2776587	7.6703976625040164	SRR17827548
Prochlorococcus	16479	0.07573823406602724	SRR17827568
Synechococcus	1991	0.00915072662330604	SRR17827568
unclassified	19942801	91.65802112204638	SRR17827568
other_genus	1796564	8.257089917264286	SRR17827568
Prochlorococcus	17025	0.09472289172714465	SRR17827584
Synechococcus	2006	0.011160888152989849	SRR17827584
unclassified	16357948	91.0115792823649	SRR17827584
other_genus	1596501	8.88253693775496	SRR17827584
Prochlorococcus	42871	0.08677622683987016	SRR17827654
Synechococcus	4113	0.008325222667826409	SRR17827654
unclassified	46023103	93.15647467525154	SRR17827654
other_genus	3333997	6.74842387524076	SRR17827654
Prochlorococcus	21354	0.07884987156524971	SRR17827651
Synechococcus	2669	0.009855310818003721	SRR17827651
unclassified	24813008	91.62229530521277	SRR17827651
other_genus	2244814	8.288999512403974	SRR17827651
Prochlorococcus	21065	0.06464668064843582	SRR17827670
Synechococcus	2732	0.008384273986780284	SRR17827670
unclassified	29939732	91.88247297905315	SRR17827670
other_genus	2621284	8.044496066311629	SRR17827670
Prochlorococcus	25016	0.06519531895733462	SRR17827669
Synechococcus	3429	0.008936470606999536	SRR17827669
unclassified	35271714	91.92319493131936	SRR17827669
other_genus	3070694	8.002673279116312	SRR17827669
Prochlorococcus	29315	0.08038710855673674	SRR17827650
Synechococcus	3589	0.009841696490197106	SRR17827650
unclassified	33476125	91.79767676731669	SRR17827650
other_genus	2958261	8.112094427636384	SRR17827650
Prochlorococcus	25070	0.08408757800070396	SRR17827637
Synechococcus	3598	0.012068093563882444	SRR17827637
unclassified	27488606	92.1998524593386	SRR17827637
other_genus	2296880	7.703991869096806	SRR17827637
