sample_name	genus	clade	alignment_length	genome_equivalents	depth	filter size (um)	cell_state	binned_depth
KJ33	Synechococcus	Synechococcus subsubclade 5.1B-IX	98	0.0002726731637226	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.1B-V	100	0.0002782379221659	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.1B-VI	100	0.0002782379221659	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.1B-VII	38	0.000105730410423	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.1B-VIII	245	0.0006816829093066	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.1B-XVI	99	0.0002754555429443	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.2A	142	0.0003950978494756	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.2B	230	0.0006399472209817	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.2C	121	0.0003366678858208	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	Synechococcus subsubclade 5.3	5182	0.0144182891266413	150.0	20.0	Particle-bound	150
KJ33	Synechococcus	unclassified	330	0.0009181851431477	150.0	20.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade AMZ-I	147	0.0004090097455839	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade AMZ-III	455	0.0012659825458552	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade HLI	199	0.0005536934651103	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	745	0.0020728725201365	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade LLI	17146	0.0477066741345799	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	1681	0.0046771794716102	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade LLIV	308	0.0008569728002712	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade LLVII	4777	0.0132914255418691	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	Prochlorococcus subclade LLVIII	400	0.0011129516886639	150.0	5.0	Particle-bound	150
KJ36	Prochlorococcus	unclassified	2849	0.0079269984025089	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	80	0.0002225903377327	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1A-II	132	0.0003672740572591	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1A-III	38	0.000105730410423	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1A-IV	49	0.0001363365818613	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	28	7.790661820647602e-05	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	49	0.0001363365818613	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1B-HK1	98	0.0002726731637226	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1B-I	161	0.0004479630546872	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.1B-VIII	150	0.0004173568832489	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.2B	180	0.0005008282598987	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.2C	191	0.000531434431337	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	Synechococcus subsubclade 5.3	446	0.0012409411328602	150.0	5.0	Particle-bound	150
KJ36	Synechococcus	unclassified	274	0.0007623719067348	150.0	5.0	Particle-bound	150
KJ39	Prochlorococcus	Prochlorococcus subclade AMZ-I	393	0.0010934750341123	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade AMZ-II	111	0.0003088440936042	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade AMZ-III	865	0.0024067580267357	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade HLI	469	0.0013049358549584	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	1762	0.0049025521885646	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	270	0.0007512423898481	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade LLI	48270	0.1343054450295213	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	4377	0.0121784738532051	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade LLIV	1657	0.0046104023702903	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade LLVII	12227	0.034020150743235	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	Prochlorococcus subclade LLVIII	910	0.0025319650917104	150.0	1.2	Free-living	150
KJ39	Prochlorococcus	unclassified	7011	0.0195072607230572	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	48	0.0001335542026396	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	410	0.0011407754808805	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1A-II	234	0.0006510767378684	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1A-III	93	0.0002587612676143	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1A-IV	78	0.0002170255792894	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	49	0.0001363365818613	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	142	0.0003950978494756	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1B-I	427	0.0011880759276487	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1B-V	49	0.0001363365818613	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1B-VI	50	0.0001391189610829	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1B-VIII	91	0.000253196509171	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.1B-XVI	97	0.000269890784501	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.2A	48	0.0001335542026396	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.2B	98	0.0002726731637226	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.2C	97	0.000269890784501	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade 5.3	330	0.0009181851431477	150.0	1.2	Free-living	150
KJ39	Synechococcus	Synechococcus subsubclade RSCCF101	98	0.0002726731637226	150.0	1.2	Free-living	150
KJ39	Synechococcus	unclassified	640	0.0017807227018623	150.0	1.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade AMZ-I	5772	0.0160598928674207	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade AMZ-II	4092	0.0113854957750321	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade AMZ-III	3357	0.0093404470471121	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade HLI	4241	0.0118000702790594	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	27416	0.0762817087410266	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2352	0.0065441559293439	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade LLI	760173	2.115089560066839	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	97185	0.2704055246570133	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade LLIV	33300	0.0926532280812732	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade LLVII	241632	0.6723118560881147	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	Prochlorococcus subclade LLVIII	17608	0.0489921333349867	150.0	0.2	Free-living	150
KJ42	Prochlorococcus	unclassified	114969	0.3198873567350122	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	321	0.0008931437301528	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	555	0.0015442204680212	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	3033	0.0084389561792943	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-II	2434	0.00677231102552	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-III	781	0.0021730381721163	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-IV	2093	0.005823519710934	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	958	0.0026655192943501	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	2932	0.0081579358779067	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-HK1	861	0.0023956285098491	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-I	3017	0.0083944381117477	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-IX	1000	0.0027823792216598	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-V	315	0.0008764494548228	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-VI	373	0.0010378274496791	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-VII	1042	0.0028992391489695	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-VIII	1234	0.0034334559595282	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.1B-XVI	1144	0.0031830418295788	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.2A	2449	0.0068140467138449	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.2B	2182	0.0060711514616618	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.2C	1702	0.004735609435265	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade 5.3	887	0.0024679703696122	150.0	0.2	Free-living	150
KJ42	Synechococcus	Synechococcus subsubclade RSCCF101	545	0.0015163966758046	150.0	0.2	Free-living	150
KJ42	Synechococcus	unclassified	4064	0.0113075891568256	150.0	0.2	Free-living	150
KJ48	Prochlorococcus	Prochlorococcus subclade AMZ-I	48	0.0001335542026396	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade AMZ-II	98	0.0002726731637226	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade AMZ-III	47	0.000130771823418	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	691	0.0019226240421669	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	184	0.0005119577767854	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade LLI	132	0.0003672740572591	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	46	0.0001279894441963	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	Prochlorococcus subclade LLVII	329	0.000915402763926	300.0	5.0	Particle-bound	300
KJ48	Prochlorococcus	unclassified	202	0.0005620406027752	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	118	0.0003283207481558	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	Synechococcus subsubclade 5.1B-VIII	286	0.0007957604573947	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	Synechococcus subsubclade 5.2A	79	0.0002198079585111	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	Synechococcus subsubclade 5.2C	100	0.0002782379221659	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	Synechococcus subsubclade 5.3	431	0.0011992054445353	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	Synechococcus subsubclade RSCCF101	47	0.000130771823418	300.0	5.0	Particle-bound	300
KJ48	Synechococcus	unclassified	149	0.0004145745040273	300.0	5.0	Particle-bound	300
KJ60	Prochlorococcus	Prochlorococcus subclade AMZ-I	44	0.000122424685753	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade AMZ-III	48	0.0001335542026396	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade HLI	47	0.000130771823418	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	264	0.0007345481145182	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	48	0.0001335542026396	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade LLI	281	0.0007818485612864	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	501	0.0013939719900515	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade LLVII	468	0.0013021534757368	1000.0	5.0	Particle-bound	1000
KJ60	Prochlorococcus	Prochlorococcus subclade LLVIII	94	0.000261543646836	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.1A-II	86	0.0002392846130627	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	135	0.000375621194924	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-HK1	100	0.0002782379221659	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-VI	63	0.0001752898909645	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.1B-VIII	90	0.0002504141299493	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.2B	49	0.0001363365818613	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade 5.3	243	0.0006761181508633	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	Synechococcus subsubclade RSCCF101	77	0.0002142432000678	1000.0	5.0	Particle-bound	1000
KJ60	Synechococcus	unclassified	84	0.0002337198546194	1000.0	5.0	Particle-bound	1000
KJ69	Prochlorococcus	Prochlorococcus subclade AMZ-III	26	7.23418597631563e-05	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade HLI	4162	0.0115802623205483	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	137174	0.3816700873519693	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	1060	0.0029493219749594	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade LLI	823	0.002289898099426	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	252	0.0007011595638582	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade LLVII	2141	0.0059570739135737	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	Prochlorococcus subclade LLVIII	98	0.0002726731637226	5.0	20.0	Particle-bound	5
KJ69	Prochlorococcus	unclassified	43339	0.1205855330875165	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	846	0.0023538928215242	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	380	0.0010573041042307	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-II	5013	0.0139480670381808	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-III	147	0.0004090097455839	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1A-IV	911	0.0025347474709321	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	156	0.0004340511585789	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-I	129	0.0003589269195941	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-VII	37	0.0001029480312014	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.1B-XVI	242	0.0006733357716416	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.2B	635	0.001766810805754	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.2C	49	0.0001363365818613	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	Synechococcus subsubclade 5.3	7120	0.0198105400582181	5.0	20.0	Particle-bound	5
KJ69	Synechococcus	unclassified	1265	0.0035197097153997	5.0	20.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade AMZ-III	47	0.000130771823418	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade HLI	351	0.0009766151068026	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	34581	0.0962174558642195	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	148	0.0004117921248056	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade LLI	265	0.0007373304937398	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	207	0.0005759524988835	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade LLIV	49	0.0001363365818613	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	Prochlorococcus subclade LLVII	264	0.0007345481145182	5.0	5.0	Particle-bound	5
KJ72	Prochlorococcus	unclassified	11152	0.0310290930799507	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	99	0.0002754555429443	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-II	851	0.0023678047176325	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-III	49	0.0001363365818613	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	49	0.0001363365818613	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	125	0.0003477974027074	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1B-HK1	49	0.0001363365818613	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.1B-I	37	0.0001029480312014	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.2B	123	0.0003422326442641	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	Synechococcus subsubclade 5.3	42614	0.1185683081518131	5.0	5.0	Particle-bound	5
KJ72	Synechococcus	unclassified	1638	0.0045575371650788	5.0	5.0	Particle-bound	5
KJ75	Prochlorococcus	Prochlorococcus subclade AMZ-I	98	0.0002726731637226	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade AMZ-III	281	0.0007818485612864	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade HLI	5257	0.0146269675682658	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	226355	0.629805448718817	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	762	0.0021201729669048	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade LLI	682	0.001897582629172	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	607	0.0016889041875475	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade LLIV	147	0.0004090097455839	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade LLVII	1387	0.0038591599804422	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	Prochlorococcus subclade LLVIII	98	0.0002726731637226	5.0	1.2	Free-living	5
KJ75	Prochlorococcus	unclassified	67800	0.1886453112285383	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1084	0.0030160990762792	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-II	6548	0.0182190191434287	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-III	190	0.0005286520521153	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-IV	97	0.000269890784501	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	123	0.0003422326442641	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	42	0.0001168599273097	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-I	137	0.0003811859533674	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-IX	88	0.000244849371506	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.1B-VII	313	0.0008708846963795	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.2A	234	0.0006510767378684	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.2B	82	0.0002281550961761	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.2C	45	0.0001252070649746	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade 5.3	5766	0.0160431985920907	5.0	1.2	Free-living	5
KJ75	Synechococcus	Synechococcus subsubclade RSCCF101	39	0.0001085127896447	5.0	1.2	Free-living	5
KJ75	Synechococcus	unclassified	1791	0.0049832411859928	5.0	1.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-I	669	0.0018614116992904	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-II	293	0.0008152371119463	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade AMZ-III	623	0.001733422255094	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade HLI	100701	0.2801883700003693	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	4359876	12.130828391413496	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	13031	0.0362571836374496	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade LLI	5761	0.0160292866959824	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	6955	0.0193514474866443	5.0	0.2	Free-living	5
KJ78	Prochlorococcus	Prochlorococcus subclade LLIV	1645	0.0045770138196304	5.0	0.2	Free-living	5
